system:index,pop_child_total,pop_exposed_agricultural_drought_fao_1984-2023,pop_exposed_air_pollution_pm25_1998-2023,pop_exposed_coastal_flood_100yr_jrc_2024,pop_exposed_drought_spei_terraclimate_1958-2025,pop_exposed_drought_spi_terraclimate_1958-2025,pop_exposed_drought_topic,pop_exposed_extreme_heat_ecmwf_2014-2024,pop_exposed_fire_FRP_nasa_2001-2024,pop_exposed_fire_frequency_nasa_2001-2023,pop_exposed_fire_topic,pop_exposed_heatwave_duration_ecmwf_2014-2024,pop_exposed_heatwave_frequency_ecmwf_2014-2024,pop_exposed_heatwave_severity_ecmwf_2014-2024,pop_exposed_heatwave_topic,pop_exposed_river_flood_100yr_jrc_2024,pop_exposed_sand_dust_storm_unccd_2024,pop_exposed_tropical_storm_100yr_giri_2024,pop_exposed_vectorborne_malariapf_2012-2022,pop_exposed_vectorborne_malariapv_2012-2022,pop_mhi_p75,pop_mhi_p80,pop_mhi_p85,pop_mhi_p90,pop_mhi_p95,pop_topic_ge_1,pop_topic_ge_2,pop_topic_ge_3,pop_topic_ge_4,pop_topic_ge_5,pop_topic_ge_6,pop_topic_ge_7,pop_topic_ge_8,pop_total,ucode,.geo
0000000000000000005a,1503470.3566971049,290524.73418558785,1499443.5638406398,628.8366505397302,113604.69320130997,1904.630635886453,363775.76054883585,1253.4604700275786,111380.4188789,220839.75016581567,270487.4560698894,176917.82796419325,992248.8510015626,0.0,992248.8510015626,568353.2098306385,1586.2589757687906,0.0,1327023.2605766384,,461273.71199689404,437721.67454436683,399598.5831874484,323324.35531394416,86680.58996533684,1309132.9374698773,747880.3887341227,130576.03069622155,10744.47664704096,0.0,0.0,0.0,0.0,3242143.233320657,LBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,150926.91163354774,54330.10723414691,150588.51660808062,1433.617569958908,14723.630385248238,0.0,60020.673676292005,0.0,19477.894672780007,11958.639452603442,30918.14969573027,114645.43422967689,117036.7934330979,0.0,118149.52087861419,42749.066878505764,0.0,0.0,140000.18427153988,,74414.75367446509,57177.445459375,56653.617071905945,50352.94418537031,959.26777549088,145072.83596824988,91045.67173439621,16130.864657514685,1021.6563389403709,0.0,0.0,0.0,0.0,325473.1586095954,LBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,972845.3000128324,613947.701725805,972845.3000128324,953.1256432702837,761727.4886266235,120268.82530392629,857660.5644912602,0.0,45551.48863894266,254311.65323028524,262019.8521507196,548844.9609804532,714005.5089888495,0.0,750585.5432330486,37687.23459458069,0.0,0.0,959955.168905632,,811293.7739976203,741581.2537686666,552095.9121612462,343716.00229279033,227454.31210309168,945664.1557401042,765775.9826108725,192122.79011926797,5343.391642634918,0.0,0.0,0.0,0.0,2097829.3908804716,LBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,384006.5387086803,305483.7460776897,384006.5387086803,0.0,323549.0603395153,238621.29820005025,367444.0390489103,141069.24608859597,13502.481435383035,1650.8797357907629,14668.786663963438,383999.1371237533,239553.52727731765,0.0,384006.5387086803,1211.209155807609,133051.47408797563,0.0,383751.6342682885,383751.6342682885,106476.40194038521,101753.49923930212,87733.7577729286,70318.86924948345,22162.072172703367,384006.5387086803,381251.35438974295,204355.3099412581,68590.21571168874,3243.1147725433857,4.760230019688606,0.0,0.0,849017.5534438371,ERI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1178338.0041173538,726763.0033539449,1044314.8169135171,2461.3406574991654,588322.241363083,434446.41199291043,817137.5430472626,491595.33644418337,21765.913979141034,228.38990205526352,21901.845598695792,1116544.3253561438,969182.4345737159,0.0,1127612.7717031518,6840.445219843179,646492.5114522438,0.0,1040218.1804738988,1040218.1804738988,106821.37092800194,99900.1178062819,74716.51239223509,52371.01203046826,39413.56627294604,1156608.4574571825,1112599.4872561947,633458.8732889703,196821.46163421814,14250.757120465063,302.7573658488691,0.0,0.0,2605259.9486634643,ERI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,43535.37967792523,1277.2081877786447,33816.99358896767,122.32957671004914,27134.13253495066,0.0,28411.340722729303,40338.60590863341,1683.5022974558833,244.5220254187746,1830.8378422199255,39958.69684495976,40172.47934270717,0.0,40322.63502672009,1895.180891594124,31729.606362464896,0.0,39315.24060126129,39315.24060126129,1985.9905798440386,621.7352770293961,144.61466738800792,0.0,0.0,42934.18711530528,41418.565087022376,39789.42148498991,18210.25884093217,2162.769122004509,135.33468081755564,0.0,0.0,96274.85367755985,ERI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,6157.117652364139,,367.47882562667655,8.004029858287643,0.0,0.0,0.0,5319.405291926267,,,,5319.405291926267,1264.414596070434,0.0,5319.405291926267,,6034.45924186184,0.0,4533.322401857002,4533.322401857002,0.0,0.0,0.0,0.0,0.0,6121.0478957302485,5320.505933907034,5239.720025935379,0.0,0.0,0.0,0.0,0.0,13613.410149332884,ERI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,19.340266321219648,0.0,19.340266321219648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.340266321219648,19.340266321219648,0.0,19.340266321219648,0.0,0.0,,,,19.340266321219648,0.0,0.0,0.0,0.0,19.340266321219648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.99317205092484,VAT_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,3633.6236454099417,,,0.0,3633.6236454099417,3633.6236454099417,3633.6236454099417,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,3633.6236454099417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8422.650339782238,GNQ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,473230.62954088073,342312.3134390303,445399.863305533,689.1913801214274,12854.196081523009,0.0,348346.54605010216,0.0,0.0,1284.9526056982577,1284.9526056982577,388452.6509693732,402423.5209618665,0.0,402423.5209618665,37347.97859909224,2000.9589655047246,,398857.91101810563,,199328.6691072951,199328.6691072951,91185.23305036643,6475.532706338781,0.0,454282.35084111313,327704.3385908092,10099.639502440377,6.819628022611141,0.0,0.0,0.0,0.0,1095448.8112111427,GNQ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,349150.8921137961,246138.13849372568,349150.8921137961,0.0,345489.02952651365,304572.44746359345,347049.7802483669,0.0,0.0,0.0,0.0,116375.72581648792,297588.4527566289,9845.496750731021,307433.94950735994,25953.706153181152,182.31073075532913,,349150.8921137961,,133450.50336931963,105488.5405678947,95166.62818413344,85075.98016516236,0.0,348956.27555902547,312858.004277906,18785.73976571928,19.727037012577057,0.0,0.0,0.0,0.0,808244.1445262411,GNQ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,740652.4422915784,380303.09300006146,740651.5796875713,0.0,0.0,0.0,380303.09300006146,0.0,33268.23622723513,3361.236457688705,36599.13233058152,731932.239655537,740652.4422915784,0.0,740652.4422915784,1733.252761833095,3.3804870545864105,,374905.23176340776,,191509.4603623748,131103.68824983988,92435.6947601955,25895.27324329671,0.0,740652.4422915784,413159.93024863716,5355.460759955374,123.46757093816996,0.0,0.0,0.0,0.0,1484903.7301836857,UGA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,256951.61413759744,251836.58900471867,255811.9270698913,0.0,0.0,0.0,251836.58900471867,0.0,32.69939982146025,16.406998850405216,32.69939982146025,256925.94076251244,256925.94076251244,0.0,256925.94076251244,1.6351123633630136,21.777734972536564,,256154.4241694961,,3254.1465845772373,3238.6825387471663,0.0,0.0,0.0,256937.66317150375,251870.9235169035,10.055325981229544,0.0,0.0,0.0,0.0,0.0,499174.3289491366,UGA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,3051414.4078075336,2783813.4692768324,2971239.1856464655,0.0,735895.3495591707,0.0,2832568.3129558535,0.0,117086.12331251433,6027.9200431162335,123021.18434047449,3051414.4078075336,3051414.4078075336,0.0,3051414.4078075336,5935.510610513807,306.46507354360074,,2961732.886684024,,919575.7069208135,536712.2042383711,314041.6203287768,128654.05015409576,3346.6362843777692,3051414.4078075336,2857928.8895324348,103849.29828566205,53.28516228878505,0.0,0.0,0.0,0.0,6179776.839596508,UGA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,2.152990078636794E7,1.6898891123109512E7,2.1041341183207385E7,0.0,1304116.6041773933,19028.115744406765,1.6995561244370252E7,2557662.86900174,914045.2934984682,2009531.420474714,2601114.808695706,2.152990078636794E7,2.141799087679871E7,7679.307479423354,2.152990078636794E7,62874.706876987366,2486.7012218784075,,2.151647927855269E7,,1.270155391607808E7,8769075.649131978,5977378.513260772,2774935.3633938404,836733.2302110583,2.152990078636794E7,1.8264860436656807E7,3176586.0471864413,773910.0485654227,4343.797757892577,0.0,0.0,0.0,4.252432956508228E7,UGA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,129.48120612348703,,129.48120612348703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.48120612348703,129.48120612348703,0.0,129.48120612348703,7.65676078790543,0.0,,129.48120612348703,,100.30843541289076,6.981622788017871,0.0,0.0,0.0,129.48120612348703,7.65676078790543,0.0,0.0,0.0,0.0,0.0,0.0,228.40346267071425,UGA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,1166650.8387027376,788926.8337212112,1161607.9382572342,0.0,0.0,287.46463205548844,789060.0189218845,0.0,23982.41061971127,1289.3241115368437,25243.162428295007,53757.12060027843,273450.4371847652,9829.257390795938,287380.4576835495,102716.03301801828,97.6159173422493,,,,593608.9434097618,429428.4080286379,242133.07594872138,149414.91826139786,1.6991209788247943,865408.5601731751,317580.92082097044,21394.366771667264,113.44020327669568,0.0,0.0,0.0,0.0,6778446.112119081,HUN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,529561.844909115,428192.994695688,529420.5232344677,0.0,0.0,0.0,428192.994695688,0.0,22249.64554485368,841.8574011144228,22869.44468537943,142247.18575616978,164738.1142000207,50790.941854257995,270351.9551396255,68033.23153011838,53.59325418644585,,,,349430.5326935765,252416.10054019868,165810.56107160202,40832.38057360923,0.0,478610.0246854377,262260.00082732853,46686.20660664004,1944.9871855914907,0.0,0.0,0.0,0.0,2884484.730032357,HUN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,1798991.6673237816,1693585.700100991,1725481.9612272424,15074.229578445455,1051018.2636545156,1256198.5049203201,1764448.7880524625,1311422.1665099782,46208.77473775207,48613.802954467945,94822.57769222002,797043.1905523293,187314.97278106376,0.0,797043.1905523293,118941.18262017652,347130.3435405546,1798991.6673237816,1728279.6163734307,1737081.1413665442,1626160.5958313686,1586031.0633491194,1558016.5603231133,1379544.6132996553,660052.8323337203,1798991.6673237816,1786890.6256719218,1573346.497813466,888065.0669545052,176800.75564041774,23339.53156753073,440.0008983248845,0.0,6562739.090885175,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,1289.5420620142638,,1289.5420620142638,0.0,1289.5420620142638,1289.5420620142638,1289.5420620142638,1289.5420620142638,57.85481051332317,0.0,57.85481051332317,0.0,0.0,0.0,0.0,39.783709866926074,1289.5420620142638,272.6834495844475,94.82623177270095,96.04625777403514,393.1905979871905,269.6969519255217,194.74328234046698,20.954680861905217,20.954680861905217,1289.5420620142638,1289.5420620142638,1289.5420620142638,332.81706740094035,37.50490256375633,0.0,0.0,0.0,3868.7963811660497,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,1748374.5641722365,1247004.9587392914,1731498.8138519183,3155.9701770654365,1383406.6324821576,754043.8014445811,1640526.3761560214,338535.28918130137,24031.320840913337,6549.99644316663,30581.317284079967,478286.432587357,343269.94949165,0.0,555754.4856336878,155699.87303498294,195.13294370142268,1746604.654813305,1420656.8243788544,1467895.482444231,1457667.0938990274,1401424.1015977934,1308494.89170296,986061.655612355,818798.0218901124,1748374.5641722365,1703425.4354171096,935744.7825048831,80070.9171241811,3437.400005734866,0.0,0.0,0.0,7104640.437193664,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,1.6641006684837181E7,1.3474392039285753E7,1.6537155069709796E7,170715.591213355,1.1730592367548048E7,6576075.329858067,1.508224814232918E7,1.433154489487515E7,331158.95668808074,102984.90312474799,434143.8598128287,3300831.2102192515,1134572.5429029402,0.0,4019768.5855713305,1069299.5233875734,132177.3909321091,1.6432554457450386E7,1.2916045879654193E7,1.3819304885235641E7,1.6313647523595948E7,1.6110532173747975E7,1.5899430389276959E7,1.4484666003851278E7,8468413.218100097,1.6641006684837181E7,1.6272954647973657E7,1.443249695423152E7,4008678.18259324,303272.2439163916,13792.74943680938,250.9825831130147,0.0,6.638394050084368E7,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,2.8405686166981004E7,2.700744552196666E7,2.809039421964296E7,37571.576616492064,2.8131943698633257E7,2.807851710891186E7,2.840486159868621E7,2.743880889891598E7,335976.9912550517,98415.01833470547,425843.1289292698,1.380388703269358E7,1990654.0467145778,0.0,1.4084874108575732E7,1978770.558352901,433733.60120859486,2.531522665352634E7,2.2950461231393375E7,2.373450132234768E7,2.7544655139478523E7,2.4983556082716204E7,2.3230608069411937E7,2.1606204436803706E7,1.4920621649594579E7,2.8405686166981004E7,2.8405189270613894E7,2.6829326481388144E7,1.3322224679414012E7,1121943.2226846972,34212.23103684606,1108.0726929187008,0.0,1.0116010462758753E8,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,1.256435088910179E7,1.1319083805769498E7,1.256435088910179E7,0.0,1.2527073811866334E7,7964241.8773714565,1.2564282699017774E7,1.256435088910179E7,157947.3463894053,178336.303247558,333560.3900450421,2166870.2054473003,105000.12504687587,0.0,2230847.6781187616,1565693.9413540438,2912577.284221746,639855.0004237508,4771601.13393458,6318217.784046428,6960948.737136038,6125813.983561426,5199925.283064813,3410509.221018353,1048402.9196505842,1.256435088910179E7,1.2564282699017774E7,6178454.324341051,1406864.6455452754,96466.04376140086,749.2805156167597,0.0,0.0,3.792633926720676E7,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,1929007.4712724653,1842498.290394716,1929007.4712724653,0.0,1923027.4777381113,0.0,1929007.4712724653,1929007.4712724653,0.0,1192886.71515768,1192886.71515768,1929007.4712724653,78304.89782914527,0.0,1929007.4712724653,622960.891910081,3391.87162560156,0.0,107.87450418155275,2731.7886880985425,1929007.4712724653,1929007.4712724653,1786561.9778156043,1641527.2913580395,1140805.5302632754,1929007.4712724653,1929007.4712724653,1929007.4712724653,1373498.3786204522,444603.1880713008,1137.9120016098022,0.0,0.0,7819229.604879659,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,6423923.489302753,3450654.544984012,6018684.73372147,10691.150158339537,6422182.341085487,6422182.341085487,6422574.101228814,3074084.155536622,60112.06673930176,2691.154123814078,62798.01206410383,2039528.5811286466,2525472.9630744304,0.0,2916725.8465227904,692191.5683034902,33629.285963022405,6423923.489302753,140437.69387501673,189352.10394500257,4866235.875610259,4584727.651437552,4486290.911557045,4088121.6251692553,2991675.6781410268,6423923.489302753,6423248.299959636,5486342.473443318,1229713.0447587124,69412.17040058612,3969.778067098188,8.353147830814123,0.0,2.96595852603349E7,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,3.1722840228367556E7,2.616206482926738E7,3.090958704328647E7,53908.04984843228,3.08664166704689E7,2.798920561838526E7,3.1694523045484163E7,2.4376081894162692E7,475319.905613612,101443.10673290511,570748.8906407978,8017034.41296755,3141822.085663097,3432.5265778307803,9407988.343263894,1675541.8531669797,110580.50866299191,3.005722104096807E7,1.3698171803329729E7,1.5214360837489469E7,3.0108384638064794E7,2.900565369379538E7,2.767704661951628E7,2.580896067774088E7,1.274567762138997E7,3.1722840228367556E7,3.164434335395482E7,2.6067393193391945E7,7950134.246391922,550015.1046622995,11691.951337469362,175.54809199979383,0.0,1.3731077440761992E8,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,2.3619518581474166E7,2.176111533182788E7,2.358569210430392E7,0.0,2.238974451238601E7,1.978289070100488E7,2.35104828978643E7,2.3619518581474166E7,329511.10609900916,90676.56151521122,419269.7510460324,1.2342530065538969E7,97495.3887362408,25436.198514558142,1.239371444810687E7,561433.2373565445,195635.09914020984,1.1042434793306757E7,1.8577331628760517E7,1.927500146416275E7,2.3298762139711156E7,2.249157270083595E7,2.0230978332366653E7,1.472525498791888E7,8228956.029668678,2.3619518581474166E7,2.3521710764767893E7,1.7754334943066392E7,6631188.349828403,214066.25475283942,1669.9144051840995,0.0,0.0,9.475626375534698E7,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,2.4924927919467468E7,2.2892216323866248E7,2.4916446693318717E7,0.0,1.0754201481885765E7,6518712.715050314,2.379585681926046E7,2.4924927919467468E7,734976.2032719024,661181.3407874128,1336300.5734095841,1082037.1106310335,0.0,0.0,1082037.1106310335,396126.5992007405,86073.47643933704,1459823.1916267634,2.1697808813675374E7,2.2415883128836542E7,2.4006419198174782E7,2.043757254075333E7,1.2017577847960524E7,7035948.01881804,3936215.713668228,2.4924927919467468E7,2.386501755972241E7,3922006.410789352,365820.87353999895,3372.9265161568765,0.0,0.0,0.0,8.334299687655084E7,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,6.348779443119712E7,5.6364205371493906E7,6.348675051536597E7,0.0,3.5364673527736604E7,6052083.515227692,6.218587377880165E7,6.2927595179888956E7,1055192.032963135,1295548.3902167843,2272438.1995472824,9285680.986606041,887191.8825205918,0.0,9943368.453744333,8923712.313730374,355310.07757729565,0.0,5.324498721169067E7,5.423774478635583E7,5.580018909403575E7,4.765714881521055E7,3.3186818848809507E7,1.7143721596848745E7,7137800.294015659,6.340728102606775E7,6.208670492110524E7,1.7995713959309954E7,2774459.1058917954,344094.4348644095,44.55605073645711,0.0,0.0,1.9553898732113233E8,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,1.0619524199262565E7,8344633.256197699,1.0619524199262565E7,0.0,1704321.6609807862,8471.62216565151,8680345.833557619,8971524.531743275,91021.14136168017,3101538.044031428,3184813.1892370107,6836367.692643314,91667.87232548115,5165.995093415969,6915539.942049475,839633.6609225483,5260.19427891385,0.0,1904996.9091849327,2056334.0397825534,8794302.303800367,7006261.597676085,5899829.954220087,3791504.3629079917,1387008.4583607386,9655675.671527736,8742915.772511069,6519555.964518808,3189532.1953450907,489428.5587760631,9.189110077219084,0.0,0.0,4.125583367693591E7,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,2105335.963626926,1281816.4656282854,820040.2996362179,9313.342565199253,2104329.2854554784,406931.09498149424,2104640.022682047,1716091.7712534294,8334.630040168053,17658.276093836525,25992.90613400458,115160.85731971817,102340.24688631247,0.0,115160.85731971817,642001.1640854571,26705.14813267647,2105335.963626926,303931.4073929572,436421.99961354246,1362493.0815027233,1155337.3258001173,1155337.3258001173,832513.9502090842,257478.23326704232,2105335.963626926,2105259.9344981327,1910133.699707621,541239.3465140809,73809.86232491481,9238.977482870503,223.39164491181864,0.0,9405644.3694725,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
