ucode,ISO3,combination_id,population,combination,hazardCount,hazardLevel
CRI_V1,CRI,52,13720.084242041776,Tropical Storm + Heatwave + Extreme Heat,3,Triple
AUS_V1,AUS,37,13662.305756864851,River Flood + Tropical Storm + Extreme Heat,3,Triple
AZE_V1,AZE,152,13662.199838503966,Drought + Heatwave + Sand and Dust Storm,3,Triple
GIN_V1,GIN,176,13655.540413958952,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
ARG_V1,ARG,73,13651.161765950925,River Flood + Drought + Fire,3,Triple
MWI_V1,MWI,25,13638.567307683887,River Flood + Drought + Heatwave,3,Triple
RUS_V1,RUS,104,13550.438182820059,Drought + Extreme Heat + Fire,3,Triple
ALB_V1,ALB,88,13483.29233838556,Drought + Heatwave + Fire,3,Triple
COG_V1,COG,112,13418.22845986113,Heatwave + Extreme Heat + Fire,3,Triple
COG_V1,COG,81,13398.20175201501,River Flood + Heatwave + Fire,3,Triple
ALB_V1,ALB,19,13395.141365422007,River Flood + Coastal Flood + Heatwave,3,Triple
DNK_V1,DNK,88,13362.530869522523,Drought + Heatwave + Fire,3,Triple
WSM_V2,WSM,84,13319.588020965391,Tropical Storm + Heatwave + Fire,3,Triple
MOZ_V1,MOZ,97,13207.401447209955,River Flood + Extreme Heat + Fire,3,Triple
PER_V1,PER,145,13176.52292542566,River Flood + Heatwave + Sand and Dust Storm,3,Triple
DZA_V1,DZA,44,13166.281939041248,Tropical Storm + Drought + Extreme Heat,3,Triple
MDG_V1,MDG,76,13120.275459280469,Tropical Storm + Drought + Fire,3,Triple
IND_V1,IND,176,13039.178221699216,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
MKD_V1,MKD,25,13026.111590543926,River Flood + Drought + Heatwave,3,Triple
BIH_V1,BIH,25,13023.409401894742,River Flood + Drought + Heatwave,3,Triple
LBY_V1,LBY,25,12983.164166149683,River Flood + Drought + Heatwave,3,Triple
MAR_V1,MAR,140,12957.480455999575,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
SYR_V1,SYR,104,12914.833276083544,Drought + Extreme Heat + Fire,3,Triple
MDA_V1,MDA,25,12883.901829240298,River Flood + Drought + Heatwave,3,Triple
IRN_V1,IRN,145,12880.56221549723,River Flood + Heatwave + Sand and Dust Storm,3,Triple
KHM_V1,KHM,112,12758.224400242447,Heatwave + Extreme Heat + Fire,3,Triple
GNB_V1,GNB,88,12713.035644607135,Drought + Heatwave + Fire,3,Triple
GRC_V1,GRC,104,12702.55857073726,Drought + Extreme Heat + Fire,3,Triple
TUR_V1,TUR,49,12702.065546997243,River Flood + Heatwave + Extreme Heat,3,Triple
COG_V1,COG,25,12674.120545824018,River Flood + Drought + Heatwave,3,Triple
ECU_V1,ECU,152,12671.398802252166,Drought + Heatwave + Sand and Dust Storm,3,Triple
MRT_V1,MRT,56,12541.8292332708,Drought + Heatwave + Extreme Heat,3,Triple
IND_V1,IND,22,12487.52649985849,Coastal Flood + Tropical Storm + Heatwave,3,Triple
DZA_V1,DZA,25,12436.023350800306,River Flood + Drought + Heatwave,3,Triple
CHN_V1,CHN,140,12417.706085707261,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
LAO_V1,LAO,28,12394.346276421027,Tropical Storm + Drought + Heatwave,3,Triple
LKA_V1,LKA,13,12347.374982580966,River Flood + Tropical Storm + Drought,3,Triple
AZE_V1,AZE,25,12334.872014978879,River Flood + Drought + Heatwave,3,Triple
ZAF_V1,ZAF,168,12324.519444749138,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
MEX_V1,MEX,13,12270.21777771589,River Flood + Tropical Storm + Drought,3,Triple
TGO_V1,TGO,25,12268.729699356105,River Flood + Drought + Heatwave,3,Triple
PRT_V1,PRT,44,12229.55192112205,Tropical Storm + Drought + Extreme Heat,3,Triple
TKM_V1,TKM,168,12209.193640578305,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
USA_V1,USA,37,12104.138640924057,River Flood + Tropical Storm + Extreme Heat,3,Triple
TUR_V1,TUR,73,12091.917078708688,River Flood + Drought + Fire,3,Triple
LAO_V1,LAO,49,12066.547331932918,River Flood + Heatwave + Extreme Heat,3,Triple
ARE_V1,ARE,50,12064.532598723781,Coastal Flood + Heatwave + Extreme Heat,3,Triple
TJK_V1,TJK,168,11975.704925067921,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
GHA_V1,GHA,49,11972.9150383501,River Flood + Heatwave + Extreme Heat,3,Triple
AUS_V1,AUS,44,11899.097265099459,Tropical Storm + Drought + Extreme Heat,3,Triple
BGD_V1,BGD,161,11890.2454851589,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
RWA_V1,RWA,25,11886.605913076324,River Flood + Drought + Heatwave,3,Triple
HUN_V1,HUN,88,11816.682333243629,Drought + Heatwave + Fire,3,Triple
MEX_V1,MEX,7,11808.283068082697,River Flood + Coastal Flood + Tropical Storm,3,Triple
AUS_V1,AUS,7,11718.596767895637,River Flood + Coastal Flood + Tropical Storm,3,Triple
TJK_V1,TJK,152,11583.20818264791,Drought + Heatwave + Sand and Dust Storm,3,Triple
LAO_V1,LAO,69,11575.380720237616,River Flood + Tropical Storm + Fire,3,Triple
CHN_V1,CHN,164,11504.942989616888,Tropical Storm + Extreme Heat + Sand and Dust Storm,3,Triple
KAZ_V1,KAZ,152,11432.934923355238,Drought + Heatwave + Sand and Dust Storm,3,Triple
PNG_V1,PNG,84,11411.92178311841,Tropical Storm + Heatwave + Fire,3,Triple
VUT_V2,VUT,28,11392.352530548835,Tropical Storm + Drought + Heatwave,3,Triple
CIV_V1,CIV,49,11376.983673813616,River Flood + Heatwave + Extreme Heat,3,Triple
TTO_V2,TTO,84,11374.078244174927,Tropical Storm + Heatwave + Fire,3,Triple
SAU_V1,SAU,208,11277.452700286318,Heatwave + Fire + Sand and Dust Storm,3,Triple
DZA_V1,DZA,81,11231.551102764892,River Flood + Heatwave + Fire,3,Triple
MLI_V1,MLI,97,11212.361661473264,River Flood + Extreme Heat + Fire,3,Triple
ZAF_V1,ZAF,41,11171.896043425088,River Flood + Drought + Extreme Heat,3,Triple
AUS_V1,AUS,69,11164.857492811432,River Flood + Tropical Storm + Fire,3,Triple
KAZ_V1,KAZ,104,11150.540262883178,Drought + Extreme Heat + Fire,3,Triple
FRA_V1,FRA,26,11039.987912431385,Coastal Flood + Drought + Heatwave,3,Triple
EGY_V1,EGY,88,11020.066450199038,Drought + Heatwave + Fire,3,Triple
MOZ_V1,MOZ,7,11011.02340837157,River Flood + Coastal Flood + Tropical Storm,3,Triple
MAC_V1,MAC,21,10997.205214125384,River Flood + Tropical Storm + Heatwave,3,Triple
SEN_V1,SEN,49,10984.158479618614,River Flood + Heatwave + Extreme Heat,3,Triple
LKA_V1,LKA,44,10979.694345100746,Tropical Storm + Drought + Extreme Heat,3,Triple
FRA_V1,FRA,56,10953.061624272392,Drought + Heatwave + Extreme Heat,3,Triple
GTM_V1,GTM,112,10921.297692009364,Heatwave + Extreme Heat + Fire,3,Triple
VNM_V1,VNM,76,10898.274611537792,Tropical Storm + Drought + Fire,3,Triple
GTM_V1,GTM,25,10893.92071530731,River Flood + Drought + Heatwave,3,Triple
CZE_V1,CZE,88,10889.129437063051,Drought + Heatwave + Fire,3,Triple
TGO_V1,TGO,88,10885.115757211375,Drought + Heatwave + Fire,3,Triple
RUS_V1,RUS,21,10835.743247782468,River Flood + Tropical Storm + Heatwave,3,Triple
NGA_V1,NGA,73,10785.231603986584,River Flood + Drought + Fire,3,Triple
MMR_V1,MMR,13,10781.853463376248,River Flood + Tropical Storm + Drought,3,Triple
ARM_V1,ARM,25,10776.666127579967,River Flood + Drought + Heatwave,3,Triple
GAB_V1,GAB,88,10762.481181856245,Drought + Heatwave + Fire,3,Triple
DZA_V1,DZA,168,10612.377045642177,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
OMN_V1,OMN,133,10580.840701778945,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
SOM_V1,SOM,131,10560.132380794514,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
HTI_V2,HTI,148,10552.756616008033,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
NPL_V1,NPL,56,10379.386532971148,Drought + Heatwave + Extreme Heat,3,Triple
CHN_V1,CHN,134,10346.840203815402,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
CHL_V1,CHL,88,10345.47725216366,Drought + Heatwave + Fire,3,Triple
BFA_V1,BFA,41,10283.157882643663,River Flood + Drought + Extreme Heat,3,Triple
IDN_V1,IDN,21,10282.107932129378,River Flood + Tropical Storm + Heatwave,3,Triple
FRA_V1,FRA,22,10214.644205980821,Coastal Flood + Tropical Storm + Heatwave,3,Triple
CAN_V1,CAN,21,10124.24462814826,River Flood + Tropical Storm + Heatwave,3,Triple
TJK_V1,TJK,104,10017.153354017622,Drought + Extreme Heat + Fire,3,Triple
LVA_V1,LVA,25,10010.93526688764,River Flood + Drought + Heatwave,3,Triple
AUS_V1,AUS,49,9994.507143288272,River Flood + Heatwave + Extreme Heat,3,Triple
EGY_V1,EGY,145,9949.463112172214,River Flood + Heatwave + Sand and Dust Storm,3,Triple
PNG_V1,PNG,21,9822.02422206662,River Flood + Tropical Storm + Heatwave,3,Triple
SVK_V1,SVK,88,9780.71942022856,Drought + Heatwave + Fire,3,Triple
UZB_V1,UZB,152,9775.891343216195,Drought + Heatwave + Sand and Dust Storm,3,Triple
BGD_V1,BGD,140,9659.934875927953,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
KGZ_V1,KGZ,152,9610.757669079485,Drought + Heatwave + Sand and Dust Storm,3,Triple
USA_V1,USA,164,9561.488294182487,Tropical Storm + Extreme Heat + Sand and Dust Storm,3,Triple
BOL_V1,BOL,145,9548.416713542716,River Flood + Heatwave + Sand and Dust Storm,3,Triple
DZA_V1,DZA,224,9533.67119501953,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
NCL_V1,NCL,28,9527.607124158863,Tropical Storm + Drought + Heatwave,3,Triple
SEN_V1,SEN,224,9518.92195595203,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
MYS_V1,MYS,28,9460.290637218906,Tropical Storm + Drought + Heatwave,3,Triple
COL_V1,COL,81,9456.929972756396,River Flood + Heatwave + Fire,3,Triple
MKD_V1,MKD,56,9442.531293013259,Drought + Heatwave + Extreme Heat,3,Triple
USA_V1,USA,70,9416.488276082093,Coastal Flood + Tropical Storm + Fire,3,Triple
COL_V1,COL,19,9416.37501766902,River Flood + Coastal Flood + Heatwave,3,Triple
ETH_V1,ETH,81,9390.665694840252,River Flood + Heatwave + Fire,3,Triple
CHL_V1,CHL,73,9360.364414855572,River Flood + Drought + Fire,3,Triple
OMN_V1,OMN,161,9351.289104909145,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
UZB_V1,UZB,112,9302.134242483162,Heatwave + Extreme Heat + Fire,3,Triple
LCA_V2,LCA,28,9266.982058470057,Tropical Storm + Drought + Heatwave,3,Triple
FRA_V1,FRA,82,9264.613810758432,Coastal Flood + Heatwave + Fire,3,Triple
MOZ_V1,MOZ,168,9257.965952333063,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
GTM_V1,GTM,81,9157.437595177664,River Flood + Heatwave + Fire,3,Triple
ESP_V1,ESP,13,9155.361624849262,River Flood + Tropical Storm + Drought,3,Triple
MOZ_V1,MOZ,69,9117.5769929225,River Flood + Tropical Storm + Fire,3,Triple
NZL_V1,NZL,76,9069.955346818268,Tropical Storm + Drought + Fire,3,Triple
SLB_V2,SLB,22,9033.620700954538,Coastal Flood + Tropical Storm + Heatwave,3,Triple
PRT2_V1,PRT,84,8976.24928040102,Tropical Storm + Heatwave + Fire,3,Triple
ARE_V1,ARE,131,8959.427797346398,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
MDG_V1,MDG,44,8917.4884129446,Tropical Storm + Drought + Extreme Heat,3,Triple
ZAF_V1,ZAF,81,8842.434951454867,River Flood + Heatwave + Fire,3,Triple
CHE_V1,CHE,88,8799.833099135209,Drought + Heatwave + Fire,3,Triple
THA_V1,THA,41,8796.07994292059,River Flood + Drought + Extreme Heat,3,Triple
NLD_V1,NLD,88,8697.36381169142,Drought + Heatwave + Fire,3,Triple
MEX_V1,MEX,41,8669.765611813338,River Flood + Drought + Extreme Heat,3,Triple
CRI_V1,CRI,84,8660.24086924236,Tropical Storm + Heatwave + Fire,3,Triple
KEN_V1,KEN,208,8646.070800906997,Heatwave + Fire + Sand and Dust Storm,3,Triple
SWZ_V1,SWZ,88,8525.711556095075,Drought + Heatwave + Fire,3,Triple
IDN_V1,IDN,52,8509.811886589177,Tropical Storm + Heatwave + Extreme Heat,3,Triple
MOZ_V1,MOZ,25,8481.679397724547,River Flood + Drought + Heatwave,3,Triple
BLZ_V1,BLZ,84,8462.485342261152,Tropical Storm + Heatwave + Fire,3,Triple
ETH_V1,ETH,208,8405.778228945797,Heatwave + Fire + Sand and Dust Storm,3,Triple
KEN_V1,KEN,168,8401.453617659397,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
PRT2_V1,PRT,28,8389.591076086725,Tropical Storm + Drought + Heatwave,3,Triple
UGA_V1,UGA,49,8348.702926876145,River Flood + Heatwave + Extreme Heat,3,Triple
ESP_V1,ESP,140,8321.147522995225,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
RUS_V1,RUS,112,8302.818765498847,Heatwave + Extreme Heat + Fire,3,Triple
CUW_V2,CUW,28,8275.303051988676,Tropical Storm + Drought + Heatwave,3,Triple
PSE_V1,PSE,88,8250.598756579326,Drought + Heatwave + Fire,3,Triple
SLV_V1,SLV,56,8249.50232827928,Drought + Heatwave + Extreme Heat,3,Triple
MOZ_V1,MOZ,49,8231.864593151957,River Flood + Heatwave + Extreme Heat,3,Triple
USA_V1,USA,73,8231.31218579234,River Flood + Drought + Fire,3,Triple
TJK_V1,TJK,88,8228.963524706429,Drought + Heatwave + Fire,3,Triple
KAZ_V1,KAZ,208,8222.409604923158,Heatwave + Fire + Sand and Dust Storm,3,Triple
YEM_V1,YEM,84,8179.001728604033,Tropical Storm + Heatwave + Fire,3,Triple
TUN_V1,TUN,168,8170.958671162451,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
xAB_V1,xAB,49,8161.95672926493,River Flood + Heatwave + Extreme Heat,3,Triple
ISR_V1,ISR,104,8140.855620629292,Drought + Extreme Heat + Fire,3,Triple
PHL_V1,PHL,70,8100.874850039447,Coastal Flood + Tropical Storm + Fire,3,Triple
FRA_V1,FRA,81,8039.0623373963335,River Flood + Heatwave + Fire,3,Triple
SLE_V1,SLE,152,8012.780353546143,Drought + Heatwave + Sand and Dust Storm,3,Triple
BIH_V1,BIH,88,7959.927583747523,Drought + Heatwave + Fire,3,Triple
DEU_V1,DEU,26,7955.059056564224,Coastal Flood + Drought + Heatwave,3,Triple
ARG_V1,ARG,97,7814.557177814418,River Flood + Extreme Heat + Fire,3,Triple
FRA_V1,FRA,19,7797.60976001155,River Flood + Coastal Flood + Heatwave,3,Triple
MMR_V1,MMR,168,7796.869209743105,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
CRI_V1,CRI,88,7777.78925783429,Drought + Heatwave + Fire,3,Triple
COG_V1,COG,145,7757.159003730863,River Flood + Heatwave + Sand and Dust Storm,3,Triple
YEM_V1,YEM,49,7722.211976170598,River Flood + Heatwave + Extreme Heat,3,Triple
GUY_V1,GUY,56,7711.555485932465,Drought + Heatwave + Extreme Heat,3,Triple
TWN_V1,TWN,69,7680.640866041989,River Flood + Tropical Storm + Fire,3,Triple
KGZ_V1,KGZ,104,7653.384942631145,Drought + Extreme Heat + Fire,3,Triple
TKM_V1,TKM,104,7635.500878974422,Drought + Extreme Heat + Fire,3,Triple
CRI_V1,CRI,21,7614.075147987518,River Flood + Tropical Storm + Heatwave,3,Triple
GUF_V1,GUF,49,7578.327915495524,River Flood + Heatwave + Extreme Heat,3,Triple
VNM_V1,VNM,133,7568.589597683361,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
KGZ_V1,KGZ,41,7556.915467609754,River Flood + Drought + Extreme Heat,3,Triple
THA_V1,THA,21,7490.116625542011,River Flood + Tropical Storm + Heatwave,3,Triple
BEN_V1,BEN,104,7476.465551578101,Drought + Extreme Heat + Fire,3,Triple
TZA_V1,TZA,41,7471.076975389384,River Flood + Drought + Extreme Heat,3,Triple
LBN_V1,LBN,88,7446.168513794873,Drought + Heatwave + Fire,3,Triple
SLE_V1,SLE,97,7433.856480970017,River Flood + Extreme Heat + Fire,3,Triple
ITA_V1,ITA,11,7380.7112405149455,River Flood + Coastal Flood + Drought,3,Triple
MDG_V1,MDG,13,7348.562691721432,River Flood + Tropical Storm + Drought,3,Triple
GIN_V1,GIN,25,7337.944023788035,River Flood + Drought + Heatwave,3,Triple
IND_V1,IND,14,7327.117709788542,Coastal Flood + Tropical Storm + Drought,3,Triple
IDN_V1,IDN,82,7285.830365085351,Coastal Flood + Heatwave + Fire,3,Triple
MAR_V1,MAR,13,7268.8513038509445,River Flood + Tropical Storm + Drought,3,Triple
BRA_V1,BRA,152,7262.85094159983,Drought + Heatwave + Sand and Dust Storm,3,Triple
MWI_V1,MWI,112,7249.402973292475,Heatwave + Extreme Heat + Fire,3,Triple
TZA_V1,TZA,208,7220.708457175419,Heatwave + Fire + Sand and Dust Storm,3,Triple
AFG_V1,AFG,49,7190.360311635653,River Flood + Heatwave + Extreme Heat,3,Triple
LSO_V1,LSO,152,7185.744286650894,Drought + Heatwave + Sand and Dust Storm,3,Triple
ERI_V1,ERI,112,7063.730982680413,Heatwave + Extreme Heat + Fire,3,Triple
PRK_V1,PRK,69,7061.489467191839,River Flood + Tropical Storm + Fire,3,Triple
NZL_V1,NZL,28,6961.972437347607,Tropical Storm + Drought + Heatwave,3,Triple
CHN_V1,CHN,200,6889.298982131481,Drought + Fire + Sand and Dust Storm,3,Triple
URY_V1,URY,25,6882.261603180233,River Flood + Drought + Heatwave,3,Triple
LBY_V1,LBY,112,6877.491668027406,Heatwave + Extreme Heat + Fire,3,Triple
GUY_V1,GUY,21,6874.85269071861,River Flood + Tropical Storm + Heatwave,3,Triple
MNG_V1,MNG,145,6871.893565810024,River Flood + Heatwave + Sand and Dust Storm,3,Triple
ARE_V1,ARE,112,6868.80943889175,Heatwave + Extreme Heat + Fire,3,Triple
AZE_V1,AZE,176,6862.229659252931,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
YEM_V1,YEM,25,6854.272424835712,River Flood + Drought + Heatwave,3,Triple
MRT_V1,MRT,104,6818.234693290593,Drought + Extreme Heat + Fire,3,Triple
HTI_V2,HTI,22,6790.887036253089,Coastal Flood + Tropical Storm + Heatwave,3,Triple
ESP_V1,ESP,49,6771.216279918895,River Flood + Heatwave + Extreme Heat,3,Triple
IND_V1,IND,73,6762.345004607822,River Flood + Drought + Fire,3,Triple
IRL_V1,IRL,76,6755.055141799289,Tropical Storm + Drought + Fire,3,Triple
BLZ_V1,BLZ,21,6727.103229361024,River Flood + Tropical Storm + Heatwave,3,Triple
PRT_V1,PRT,13,6679.216220497908,River Flood + Tropical Storm + Drought,3,Triple
xJK_V1,xJK,145,6634.527001877588,River Flood + Heatwave + Sand and Dust Storm,3,Triple
CMR_V1,CMR,176,6626.984548915178,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
GBR_V1,GBR,25,6588.01589441658,River Flood + Drought + Heatwave,3,Triple
ISR_V1,ISR,152,6541.007740399356,Drought + Heatwave + Sand and Dust Storm,3,Triple
SUR_V1,SUR,49,6537.56909218452,River Flood + Heatwave + Extreme Heat,3,Triple
YEM_V1,YEM,208,6439.97243463381,Heatwave + Fire + Sand and Dust Storm,3,Triple
TZA_V1,TZA,49,6430.752821499837,River Flood + Heatwave + Extreme Heat,3,Triple
DNK_V1,DNK,26,6395.26584134362,Coastal Flood + Drought + Heatwave,3,Triple
SOM_V1,SOM,208,6347.064064887692,Heatwave + Fire + Sand and Dust Storm,3,Triple
EGY_V1,EGY,200,6345.268218294025,Drought + Fire + Sand and Dust Storm,3,Triple
BFA_V1,BFA,49,6300.17983594552,River Flood + Heatwave + Extreme Heat,3,Triple
VNM_V1,VNM,69,6269.860703889977,River Flood + Tropical Storm + Fire,3,Triple
ETH_V1,ETH,145,6236.1868630035315,River Flood + Heatwave + Sand and Dust Storm,3,Triple
NER_V1,NER,97,6229.769343373342,River Flood + Extreme Heat + Fire,3,Triple
SDN_V1,SDN,152,6191.804863349767,Drought + Heatwave + Sand and Dust Storm,3,Triple
KAZ_V1,KAZ,73,6132.75757221646,River Flood + Drought + Fire,3,Triple
USA_V1,USA,97,6118.712789613742,River Flood + Extreme Heat + Fire,3,Triple
DOM_V2,DOM,22,6083.9335379888425,Coastal Flood + Tropical Storm + Heatwave,3,Triple
IDN_V1,IDN,152,6062.485071699972,Drought + Heatwave + Sand and Dust Storm,3,Triple
GBR_V1,GBR,7,6025.176306972703,River Flood + Coastal Flood + Tropical Storm,3,Triple
IRN_V1,IRN,52,6020.289626036771,Tropical Storm + Heatwave + Extreme Heat,3,Triple
BGD_V1,BGD,97,6007.680402141401,River Flood + Extreme Heat + Fire,3,Triple
LBN_V1,LBN,152,5999.157815741742,Drought + Heatwave + Sand and Dust Storm,3,Triple
MWI_V1,MWI,73,5976.278284760601,River Flood + Drought + Fire,3,Triple
PRY_V1,PRY,88,5964.583779044137,Drought + Heatwave + Fire,3,Triple
RUS_V1,RUS,49,5962.37154691229,River Flood + Heatwave + Extreme Heat,3,Triple
KWT_V1,KWT,56,5945.975885078311,Drought + Heatwave + Extreme Heat,3,Triple
KOR_V1,KOR,13,5913.986740515357,River Flood + Tropical Storm + Drought,3,Triple
IND_V1,IND,38,5907.040733507603,Coastal Flood + Tropical Storm + Extreme Heat,3,Triple
ZWE_V1,ZWE,49,5866.362288172965,River Flood + Heatwave + Extreme Heat,3,Triple
USA_V1,USA,19,5838.392836589948,River Flood + Coastal Flood + Heatwave,3,Triple
PSE_V1,PSE,56,5810.599975112984,Drought + Heatwave + Extreme Heat,3,Triple
SVN_V1,SVN,25,5808.337192970701,River Flood + Drought + Heatwave,3,Triple
NCL_V1,NCL,84,5787.940687790595,Tropical Storm + Heatwave + Fire,3,Triple
ARG_V1,ARG,208,5778.399056425964,Heatwave + Fire + Sand and Dust Storm,3,Triple
UZB_V1,UZB,88,5758.249311031774,Drought + Heatwave + Fire,3,Triple
SVN_V1,SVN,88,5744.896192953348,Drought + Heatwave + Fire,3,Triple
LAO_V1,LAO,21,5719.8821856096165,River Flood + Tropical Storm + Heatwave,3,Triple
CUW_V2,CUW,84,5710.850620500924,Tropical Storm + Heatwave + Fire,3,Triple
CUB_V2,CUB,22,5700.429202731586,Coastal Flood + Tropical Storm + Heatwave,3,Triple
KAZ_V1,KAZ,97,5680.60004219294,River Flood + Extreme Heat + Fire,3,Triple
OMN_V1,OMN,37,5662.570698545475,River Flood + Tropical Storm + Extreme Heat,3,Triple
GHA_V1,GHA,73,5649.847243510187,River Flood + Drought + Fire,3,Triple
BGD_V1,BGD,134,5624.838948138569,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
TUR_V1,TUR,208,5573.865034933897,Heatwave + Fire + Sand and Dust Storm,3,Triple
GBR_V1,GBR,14,5526.107002286685,Coastal Flood + Tropical Storm + Drought,3,Triple
KOR_V1,KOR,22,5418.538641833794,Coastal Flood + Tropical Storm + Heatwave,3,Triple
IND_V1,IND,134,5411.835156425708,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
MAR_V1,MAR,22,5406.39364800873,Coastal Flood + Tropical Storm + Heatwave,3,Triple
GEO_V1,GEO,25,5373.4490312556245,River Flood + Drought + Heatwave,3,Triple
MEX_V1,MEX,140,5367.928576765479,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
MRT_V1,MRT,148,5314.993586404611,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
KEN_V1,KEN,161,5303.430600166401,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
MEX_V1,MEX,22,5288.432439148234,Coastal Flood + Tropical Storm + Heatwave,3,Triple
IDN_V1,IDN,208,5282.907600037788,Heatwave + Fire + Sand and Dust Storm,3,Triple
KAZ_V1,KAZ,81,5206.357672753815,River Flood + Heatwave + Fire,3,Triple
