system:index,ISO3,combination,combination_id,hazardCount,hazardLevel,population,.geo
5747,ZAF,River Flood + Tropical Storm + Extreme Heat + Fire,101,4,Multiple,1.3127469960600138,"{""type"":""MultiPoint"",""coordinates"":[]}"
4074,PER,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,1.309564963914454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575,ESP,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,1.3050790114793926,"{""type"":""MultiPoint"",""coordinates"":[]}"
3996,PAK,Coastal Flood + Tropical Storm + Fire + Sand and Dust Storm,198,4,Multiple,1.3046199977397919,"{""type"":""MultiPoint"",""coordinates"":[]}"
9081,SRB,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,1.2608870123658562,"{""type"":""MultiPoint"",""coordinates"":[]}"
5805,ZAF,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,1.2587590022012591,"{""type"":""MultiPoint"",""coordinates"":[]}"
4822,TKM,Drought + Extreme Heat + Fire + Sand and Dust Storm,232,4,Multiple,1.2564160004258156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059,CMR,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,1.255403995513916,"{""type"":""MultiPoint"",""coordinates"":[]}"
3553,MYS,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,1.2532960176467896,"{""type"":""MultiPoint"",""coordinates"":[]}"
1625,ESP,River Flood + Tropical Storm + Fire + Sand and Dust Storm,197,4,Multiple,1.2510160194942728,"{""type"":""MultiPoint"",""coordinates"":[]}"
5770,ZAF,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,1.236159985885024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7932,KHM,River Flood + Coastal Flood + Tropical Storm + Sand and Dust Storm,135,4,Multiple,1.2264289781451225,"{""type"":""MultiPoint"",""coordinates"":[]}"
7321,GIN,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,1.1997119933366776,"{""type"":""MultiPoint"",""coordinates"":[]}"
6167,TWN,River Flood + Tropical Storm + Drought + Sand and Dust Storm,141,4,Multiple,1.16585099324584,"{""type"":""MultiPoint"",""coordinates"":[]}"
4819,TKM,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,1.153330632989459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5046,UKR,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,1.149707980453968,"{""type"":""MultiPoint"",""coordinates"":[]}"
8587,PHL,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,1.1405650107190013,"{""type"":""MultiPoint"",""coordinates"":[]}"
8808,ROU,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,1.1146489914972335,"{""type"":""MultiPoint"",""coordinates"":[]}"
5598,YEM,River Flood + Coastal Flood + Tropical Storm + Extreme Heat,39,4,Multiple,1.092758059501648,"{""type"":""MultiPoint"",""coordinates"":[]}"
3256,MNG,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,1.0768269933760166,"{""type"":""MultiPoint"",""coordinates"":[]}"
8149,LBR,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,1.0646897737886392,"{""type"":""MultiPoint"",""coordinates"":[]}"
9048,SLV,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,1.0509077695654887,"{""type"":""MultiPoint"",""coordinates"":[]}"
1566,ESP,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,1.0313499368537746,"{""type"":""MultiPoint"",""coordinates"":[]}"
4059,PER,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,1.0302490089088678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2386,JPN,River Flood + Tropical Storm + Fire + Sand and Dust Storm,197,4,Multiple,1.024493008852005,"{""type"":""MultiPoint"",""coordinates"":[]}"
7661,HRV,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,1.0205300021916628,"{""type"":""MultiPoint"",""coordinates"":[]}"
8421,NLD,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,1.0144906902722284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2797,MDG,Coastal Flood + Tropical Storm + Fire + Sand and Dust Storm,198,4,Multiple,1.0098299980163574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,EGY,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,1.007480002939701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2808,MDG,Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,228,4,Multiple,1.0054810047149658,"{""type"":""MultiPoint"",""coordinates"":[]}"
3164,MMR,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,0.9963909983634949,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,AUS,River Flood + Coastal Flood + Extreme Heat + Sand and Dust Storm,163,4,Multiple,0.9840149952797219,"{""type"":""MultiPoint"",""coordinates"":[]}"
8769,QAT,Coastal Flood + Heatwave + Extreme Heat + Fire,114,4,Multiple,0.9773765070231486,"{""type"":""MultiPoint"",""coordinates"":[]}"
7551,GRC,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,0.9698570109903812,"{""type"":""MultiPoint"",""coordinates"":[]}"
3438,MRT,River Flood + Tropical Storm + Heatwave + Extreme Heat,53,4,Multiple,0.941084012389183,"{""type"":""MultiPoint"",""coordinates"":[]}"
8462,NPL,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,0.9230800271034241,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,BRA,Drought + Extreme Heat + Fire + Sand and Dust Storm,232,4,Multiple,0.9180809954414144,"{""type"":""MultiPoint"",""coordinates"":[]}"
8784,QAT,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,0.9129880021791905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102,COD,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,0.8954990077763796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8839,RWA,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,0.8906639814376831,"{""type"":""MultiPoint"",""coordinates"":[]}"
7316,GIN,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,0.8817040026187897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2785,MDG,Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,172,4,Multiple,0.8722710162401199,"{""type"":""MultiPoint"",""coordinates"":[]}"
3250,MNG,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.8686299971304834,"{""type"":""MultiPoint"",""coordinates"":[]}"
7445,GNB,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.8656229972839355,"{""type"":""MultiPoint"",""coordinates"":[]}"
4329,RUS,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,0.8449350203736685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2444,KAZ,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,0.8266009849030524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4892,TUR,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,0.812469007447362,"{""type"":""MultiPoint"",""coordinates"":[]}"
7874,KGZ,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,0.8104650117456913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1755,FRA,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,0.8067670063755941,"{""type"":""MultiPoint"",""coordinates"":[]}"
6384,ARE,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,0.8000973297721323,"{""type"":""MultiPoint"",""coordinates"":[]}"
7548,GRC,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.7930279956199229,"{""type"":""MultiPoint"",""coordinates"":[]}"
8295,MDA,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.7609029989689589,"{""type"":""MultiPoint"",""coordinates"":[]}"
769,CHL,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.7521760032977909,"{""type"":""MultiPoint"",""coordinates"":[]}"
8789,QAT,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,0.7473309978449834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2307,ITA,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,0.7460170041304082,"{""type"":""MultiPoint"",""coordinates"":[]}"
10247,GLP,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,0.7388417056049494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707,FIN,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,0.7200509905815125,"{""type"":""MultiPoint"",""coordinates"":[]}"
4712,THA,Coastal Flood + Heatwave + Extreme Heat + Fire,114,4,Multiple,0.7194460034370422,"{""type"":""MultiPoint"",""coordinates"":[]}"
8748,PSE,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,0.7132009919732809,"{""type"":""MultiPoint"",""coordinates"":[]}"
9989,URY,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.7012590004014783,"{""type"":""MultiPoint"",""coordinates"":[]}"
8920,SEN,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,0.6961950063705444,"{""type"":""MultiPoint"",""coordinates"":[]}"
10039,MSR,Tropical Storm + Drought + Fire + Sand and Dust Storm,204,4,Multiple,0.6820269972085953,"{""type"":""MultiPoint"",""coordinates"":[]}"
10273,CUW,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,0.681507342076842,"{""type"":""MultiPoint"",""coordinates"":[]}"
8489,NZL,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,0.662068612321951,"{""type"":""MultiPoint"",""coordinates"":[]}"
9927,CRI,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,0.6619820017367601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6958,DNK,River Flood + Drought + Heatwave + Fire,89,4,Multiple,0.6616789931431413,"{""type"":""MultiPoint"",""coordinates"":[]}"
7043,GAB,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,0.6520379138927833,"{""type"":""MultiPoint"",""coordinates"":[]}"
9763,NIC,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,0.6481489911675453,"{""type"":""MultiPoint"",""coordinates"":[]}"
7129,GBR,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,0.6349529990984593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1701,FIN,River Flood + Drought + Heatwave + Fire,89,4,Multiple,0.6100229899166152,"{""type"":""MultiPoint"",""coordinates"":[]}"
9746,NIC,River Flood + Tropical Storm + Drought + Fire,77,4,Multiple,0.6095039993524551,"{""type"":""MultiPoint"",""coordinates"":[]}"
10068,DOM,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,54,4,Multiple,0.6080396734616336,"{""type"":""MultiPoint"",""coordinates"":[]}"
3950,PAK,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,0.6033750176429749,"{""type"":""MultiPoint"",""coordinates"":[]}"
8762,QAT,Coastal Flood + Drought + Heatwave + Extreme Heat,58,4,Multiple,0.5878200948749688,"{""type"":""MultiPoint"",""coordinates"":[]}"
7682,HUN,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.5855029935482889,"{""type"":""MultiPoint"",""coordinates"":[]}"
7704,IRL,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,0.5798309945967048,"{""type"":""MultiPoint"",""coordinates"":[]}"
9664,SUR,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.5780390109866858,"{""type"":""MultiPoint"",""coordinates"":[]}"
3865,OMN,Coastal Flood + Heatwave + Extreme Heat + Sand and Dust Storm,178,4,Multiple,0.5714869759976864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2336,ITA,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,0.5668990015983582,"{""type"":""MultiPoint"",""coordinates"":[]}"
7609,GTM,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,0.5660750049878569,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,AUS,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,0.5589280100539327,"{""type"":""MultiPoint"",""coordinates"":[]}"
8497,NZL,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,0.5527410003123805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8706,PRT,Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,172,4,Multiple,0.5515660031232983,"{""type"":""MultiPoint"",""coordinates"":[]}"
7096,GBR,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,0.5499459884449607,"{""type"":""MultiPoint"",""coordinates"":[]}"
9169,SWZ,River Flood + Tropical Storm + Heatwave + Fire,85,4,Multiple,0.5193039942532778,"{""type"":""MultiPoint"",""coordinates"":[]}"
3439,MRT,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,54,4,Multiple,0.5175589937716722,"{""type"":""MultiPoint"",""coordinates"":[]}"
10042,VIR,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,0.5160891553934883,"{""type"":""MultiPoint"",""coordinates"":[]}"
4817,TKM,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,0.4933659955859184,"{""type"":""MultiPoint"",""coordinates"":[]}"
5032,UKR,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,0.4866350032389164,"{""type"":""MultiPoint"",""coordinates"":[]}"
7882,KGZ,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,0.48540198802948,"{""type"":""MultiPoint"",""coordinates"":[]}"
2325,ITA,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,0.48154499009251595,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,ARG,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,0.4725109991268255,"{""type"":""MultiPoint"",""coordinates"":[]}"
10219,HTI,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,54,4,Multiple,0.4661940038204193,"{""type"":""MultiPoint"",""coordinates"":[]}"
6043,SDN,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,0.4641200006008148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2655,MAR,River Flood + Coastal Flood + Tropical Storm + Fire,71,4,Multiple,0.4591449471081004,"{""type"":""MultiPoint"",""coordinates"":[]}"
7760,ISR,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.4515019953250885,"{""type"":""MultiPoint"",""coordinates"":[]}"
5773,ZAF,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,0.44933799654245377,"{""type"":""MultiPoint"",""coordinates"":[]}"
8477,NZL,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,0.4440579007790588,"{""type"":""MultiPoint"",""coordinates"":[]}"
7724,ISL,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.4406249988824129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060,CMR,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,0.4342600107192993,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212,PRY,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,0.4260289967060089,"{""type"":""MultiPoint"",""coordinates"":[]}"
7603,GTM,River Flood + Tropical Storm + Drought + Fire,77,4,Multiple,0.4233199954032898,"{""type"":""MultiPoint"",""coordinates"":[]}"
7764,ISR,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,0.42209500074386597,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205,MMR,River Flood + Tropical Storm + Fire + Sand and Dust Storm,197,4,Multiple,0.4210509955883026,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,AUS,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,0.39723199772197404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3207,MMR,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,0.3968840092420578,"{""type"":""MultiPoint"",""coordinates"":[]}"
4896,TUR,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,0.39369499823078513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1194,COL,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,0.3841907172920365,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,AUS,River Flood + Coastal Flood + Extreme Heat + Fire,99,4,Multiple,0.37924300180748105,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,CAN,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,0.37126799928955734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,DZA,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.3701520124450326,"{""type"":""MultiPoint"",""coordinates"":[]}"
9711,ECU,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,0.3684329619302469,"{""type"":""MultiPoint"",""coordinates"":[]}"
6767,BGR,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.35152000104426406,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,ARG,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,0.3406689955154434,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,BWA,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,0.3334739409241022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917,MEX,Coastal Flood + Heatwave + Extreme Heat + Fire,114,4,Multiple,0.3174810104101198,"{""type"":""MultiPoint"",""coordinates"":[]}"
7897,KHM,River Flood + Coastal Flood + Tropical Storm + Drought,15,4,Multiple,0.31325699388980865,"{""type"":""MultiPoint"",""coordinates"":[]}"
9815,GUY,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,0.3112909987103194,"{""type"":""MultiPoint"",""coordinates"":[]}"
5776,ZAF,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,0.30825399653986096,"{""type"":""MultiPoint"",""coordinates"":[]}"
8051,LAO,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,0.3038859963417053,"{""type"":""MultiPoint"",""coordinates"":[]}"
5735,ZAF,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.29866800596937537,"{""type"":""MultiPoint"",""coordinates"":[]}"
5047,UKR,Coastal Flood + Drought + Fire + Sand and Dust Storm,202,4,Multiple,0.29462799802422523,"{""type"":""MultiPoint"",""coordinates"":[]}"
6266,COM,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,0.2877381620526898,"{""type"":""MultiPoint"",""coordinates"":[]}"
4871,TUR,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.285996001213789,"{""type"":""MultiPoint"",""coordinates"":[]}"
5931,ZWE,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,0.2737499950453639,"{""type"":""MultiPoint"",""coordinates"":[]}"
5185,USA,Coastal Flood + Tropical Storm + Drought + Sand and Dust Storm,142,4,Multiple,0.2710949985903426,"{""type"":""MultiPoint"",""coordinates"":[]}"
4904,TUR,River Flood + Coastal Flood + Extreme Heat + Sand and Dust Storm,163,4,Multiple,0.27098399540409446,"{""type"":""MultiPoint"",""coordinates"":[]}"
6807,BLR,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,0.27063700184226036,"{""type"":""MultiPoint"",""coordinates"":[]}"
626,BWA,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,0.27026576485996157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2892,MEX,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,0.26964499067980796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6341,ALB,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,0.26930300216190517,"{""type"":""MultiPoint"",""coordinates"":[]}"
6808,BLR,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,0.2688499987125397,"{""type"":""MultiPoint"",""coordinates"":[]}"
4334,RUS,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,0.26626300322823226,"{""type"":""MultiPoint"",""coordinates"":[]}"
8717,PRT,Tropical Storm + Drought + Fire + Sand and Dust Storm,204,4,Multiple,0.25970900268293917,"{""type"":""MultiPoint"",""coordinates"":[]}"
3609,NAM,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,0.23791799694299698,"{""type"":""MultiPoint"",""coordinates"":[]}"
9353,TLS,River Flood + Coastal Flood + Tropical Storm + Heatwave,23,4,Multiple,0.22526899725198746,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,BWA,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,0.22162999957799911,"{""type"":""MultiPoint"",""coordinates"":[]}"
